consumer_id	entrypoint_id	consumer_kind	path	line	symbol	evidence
consumer:manual:apps/arkscope-desktop/package.json::npm_script::npm:apps/arkscope-desktop:start:package.json:14:package_delegation:npm run start --workspace apps/arkscope-desktop	apps/arkscope-desktop/package.json::npm_script::npm:apps/arkscope-desktop:start	package_delegation	package.json	14	npm run start --workspace apps/arkscope-desktop	root production wrapper invokes desktop start
consumer:manual:apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:build:package.json:11:package_delegation:npm run build --workspace apps/arkscope-web	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:build	package_delegation	package.json	11	npm run build --workspace apps/arkscope-web	root build wrapper
consumer:manual:apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:dev:package.json:12:package_delegation:npm run dev --workspace apps/arkscope-web	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:dev	package_delegation	package.json	12	npm run dev --workspace apps/arkscope-web	root web dev wrapper
consumer:manual:apps/arkscope-web/scripts/i18n/visible-literal-scanner.mjs::external_manifest_target::apps/arkscope-web/scripts/i18n/visible-literal-scanner.mjs:apps/arkscope-web/package.json:10:package_delegation:check:i18n-literals	apps/arkscope-web/scripts/i18n/visible-literal-scanner.mjs::external_manifest_target::apps/arkscope-web/scripts/i18n/visible-literal-scanner.mjs	package_delegation	apps/arkscope-web/package.json	10	check:i18n-literals	workspace i18n scanner script
consumer:manual:extensions/sa_alpha_picks/build_firefox.py::python_script::extensions/sa_alpha_picks/build_firefox.py:extensions/sa_alpha_picks/install_firefox.sh:56:subprocess_launch:build_firefox.py	extensions/sa_alpha_picks/build_firefox.py::python_script::extensions/sa_alpha_picks/build_firefox.py	subprocess_launch	extensions/sa_alpha_picks/install_firefox.sh	56	build_firefox.py	Firefox installer builds the reviewed package
consumer:manual:package.json::npm_script::npm:.:build:package.json:14:package_delegation:npm run build	package.json::npm_script::npm:.:build	package_delegation	package.json	14	npm run build	root production wrapper invokes root build
consumer:manual:package.json::npm_script::npm:.:dev:desktop:package.json:13:package_delegation:node apps/arkscope-desktop/dev.js	package.json::npm_script::npm:.:dev:desktop	package_delegation	package.json	13	node apps/arkscope-desktop/dev.js	root desktop dev wrapper
consumer:manual:package.json::npm_script::npm:.:start:package.json:14:package_delegation:npm run build && npm run start --workspace apps/arkscope-desktop	package.json::npm_script::npm:.:start	package_delegation	package.json	14	npm run build && npm run start --workspace apps/arkscope-desktop	root production wrapper
consumer:manual:src/agents/cli.py::python_script::main:src/agents/__main__.py:9:application_call:main	src/agents/cli.py::python_script::main	application_call	src/agents/__main__.py	9	main	module wrapper delegates unconditionally to CLI main
consumer:manual:src/api/__main__.py::python_module::src.api:apps/arkscope-desktop/main.js:108:subprocess_launch:spawnSidecar	src/api/__main__.py::python_module::src.api	subprocess_launch	apps/arkscope-desktop/main.js	108	spawnSidecar	desktop sidecar launch
consumer:manual:src/auth_drivers/claude_code_oauth_driver.py::external_manifest_target::external:claude:tests/test_claude_code_oauth_driver.py:17:test_import:AnthropicClaudeCodeOAuthDriver	src/auth_drivers/claude_code_oauth_driver.py::external_manifest_target::external:claude	test_import	tests/test_claude_code_oauth_driver.py	17	AnthropicClaudeCodeOAuthDriver	diagnostic driver has test consumers but no production factory
consumer:manual:src/auth_drivers/claude_oauth_probe.py::external_manifest_target::external:claude:src/api/routes/config_routes.py:707:application_call:run_claude_code_oauth_probe	src/auth_drivers/claude_oauth_probe.py::external_manifest_target::external:claude	application_call	src/api/routes/config_routes.py	707	run_claude_code_oauth_probe	credential probe route imports and calls the bounded diagnostic
consumer:manual:src/auth_drivers/codex_account_usage.py::external_manifest_target::external:codex:src/api/routes/config_routes.py:383:application_call:sync_credential_account_usage	src/auth_drivers/codex_account_usage.py::external_manifest_target::external:codex	application_call	src/api/routes/config_routes.py	383	sync_credential_account_usage	manual account-usage sync route reaches the Codex adapter
consumer:manual:src/monitor/discord_bot.py::python_script::MindfulDiscordBot:src/monitor/notifiers.py:98:application_call:DiscordNotifier.send	src/monitor/discord_bot.py::python_script::MindfulDiscordBot	application_call	src/monitor/notifiers.py	98	DiscordNotifier.send	injected bot send_alert seam only; no launcher
consumer:manual:src/tools/code_executor.py::external_manifest_target::external:python-inline:src/tools/registry.py:802:application_call:execute_python_code	src/tools/code_executor.py::external_manifest_target::external:python-inline	application_call	src/tools/registry.py	802	execute_python_code	model-callable execution tool registration
consumer:manual:src/tools/code_generator.py::external_manifest_target::external:claude:src/tools/code_executor.py:155:application_call:generate_and_execute	src/tools/code_generator.py::external_manifest_target::external:claude	application_call	src/tools/code_executor.py	155	generate_and_execute	task-mode execution delegates to code generation
consumer:manual:src/tools/code_generator.py::external_manifest_target::external:codex:src/tools/code_executor.py:155:application_call:generate_and_execute	src/tools/code_generator.py::external_manifest_target::external:codex	application_call	src/tools/code_executor.py	155	generate_and_execute	task-mode execution delegates to code generation
consumer:npm_script:apps/arkscope-desktop/package.json:8:5:npm_script:npm:apps/arkscope-desktop:start	apps/arkscope-desktop/package.json::npm_script::npm:apps/arkscope-desktop:start	external_manifest	apps/arkscope-desktop/package.json	8	npm:apps/arkscope-desktop:start	npm_script:apps/arkscope-desktop/package.json:8:5:npm_script:npm:apps/arkscope-desktop:start
consumer:npm_script:apps/arkscope-web/package.json:10:5:npm_script:npm:apps/arkscope-web:check:i18n-literals	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:check:i18n-literals	external_manifest	apps/arkscope-web/package.json	10	npm:apps/arkscope-web:check:i18n-literals	npm_script:apps/arkscope-web/package.json:10:5:npm_script:npm:apps/arkscope-web:check:i18n-literals
consumer:npm_script:apps/arkscope-web/package.json:11:5:npm_script:npm:apps/arkscope-web:preview	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:preview	external_manifest	apps/arkscope-web/package.json	11	npm:apps/arkscope-web:preview	npm_script:apps/arkscope-web/package.json:11:5:npm_script:npm:apps/arkscope-web:preview
consumer:npm_script:apps/arkscope-web/package.json:12:5:npm_script:npm:apps/arkscope-web:test	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:test	external_manifest	apps/arkscope-web/package.json	12	npm:apps/arkscope-web:test	npm_script:apps/arkscope-web/package.json:12:5:npm_script:npm:apps/arkscope-web:test
consumer:npm_script:apps/arkscope-web/package.json:13:5:npm_script:npm:apps/arkscope-web:test:watch	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:test:watch	external_manifest	apps/arkscope-web/package.json	13	npm:apps/arkscope-web:test:watch	npm_script:apps/arkscope-web/package.json:13:5:npm_script:npm:apps/arkscope-web:test:watch
consumer:npm_script:apps/arkscope-web/package.json:14:5:npm_script:npm:apps/arkscope-web:typecheck	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:typecheck	external_manifest	apps/arkscope-web/package.json	14	npm:apps/arkscope-web:typecheck	npm_script:apps/arkscope-web/package.json:14:5:npm_script:npm:apps/arkscope-web:typecheck
consumer:npm_script:apps/arkscope-web/package.json:8:5:npm_script:npm:apps/arkscope-web:dev	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:dev	external_manifest	apps/arkscope-web/package.json	8	npm:apps/arkscope-web:dev	npm_script:apps/arkscope-web/package.json:8:5:npm_script:npm:apps/arkscope-web:dev
consumer:npm_script:apps/arkscope-web/package.json:9:5:npm_script:npm:apps/arkscope-web:build	apps/arkscope-web/package.json::npm_script::npm:apps/arkscope-web:build	external_manifest	apps/arkscope-web/package.json	9	npm:apps/arkscope-web:build	npm_script:apps/arkscope-web/package.json:9:5:npm_script:npm:apps/arkscope-web:build
consumer:npm_script:package.json:11:5:npm_script:npm:.:build	package.json::npm_script::npm:.:build	external_manifest	package.json	11	npm:.:build	npm_script:package.json:11:5:npm_script:npm:.:build
consumer:npm_script:package.json:12:5:npm_script:npm:.:dev:web	package.json::npm_script::npm:.:dev:web	external_manifest	package.json	12	npm:.:dev:web	npm_script:package.json:12:5:npm_script:npm:.:dev:web
consumer:npm_script:package.json:13:5:npm_script:npm:.:dev:desktop	package.json::npm_script::npm:.:dev:desktop	external_manifest	package.json	13	npm:.:dev:desktop	npm_script:package.json:13:5:npm_script:npm:.:dev:desktop
consumer:npm_script:package.json:14:5:npm_script:npm:.:start	package.json::npm_script::npm:.:start	external_manifest	package.json	14	npm:.:start	npm_script:package.json:14:5:npm_script:npm:.:start
consumer:python_subprocess_target:src/auth_drivers/claude_oauth_probe.py:38:10:external_target:external:claude	src/auth_drivers/claude_oauth_probe.py::external_manifest_target::external:claude	subprocess_launch	src/auth_drivers/claude_oauth_probe.py	38	external:claude	python_subprocess_target:src/auth_drivers/claude_oauth_probe.py:38:10:external_target:external:claude
consumer:python_subprocess_target:src/auth_drivers/codex_account_usage.py:553:18:dynamic_launch:dynamic:Call	src/auth_drivers/codex_account_usage.py::external_manifest_target::external:codex	subprocess_launch	src/auth_drivers/codex_account_usage.py	553	dynamic:Call	python_subprocess_target:src/auth_drivers/codex_account_usage.py:553:18:dynamic_launch:dynamic:Call
consumer:python_subprocess_target:src/auth_drivers/codex_account_usage.py:601:22:dynamic_launch:dynamic:Call	src/auth_drivers/codex_account_usage.py::external_manifest_target::external:codex	subprocess_launch	src/auth_drivers/codex_account_usage.py	601	dynamic:Call	python_subprocess_target:src/auth_drivers/codex_account_usage.py:601:22:dynamic_launch:dynamic:Call
consumer:python_subprocess_target:src/service/data_scheduler.py:1212:25:python_module:python-module:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	subprocess_launch	src/service/data_scheduler.py	1212	python-module:src.news_normalized.ibkr_cli	python_subprocess_target:src/service/data_scheduler.py:1212:25:python_module:python-module:src.news_normalized.ibkr_cli
consumer:python_subprocess_target:src/service/data_scheduler.py:1269:21:python_module:python-module:src.prices_runtime	src/prices_runtime.py::python_script::src/prices_runtime.py	subprocess_launch	src/service/data_scheduler.py	1269	python-module:src.prices_runtime	python_subprocess_target:src/service/data_scheduler.py:1269:21:python_module:python-module:src.prices_runtime
consumer:python_subprocess_target:src/service/sa_extension_health.py:549:10:dynamic_launch:dynamic:Attribute	src/sa_native_host.py::native_host::src/sa_native_host.py	subprocess_launch	src/service/sa_extension_health.py	549	dynamic:Attribute	python_subprocess_target:src/service/sa_extension_health.py:549:10:dynamic_launch:dynamic:Attribute
consumer:python_subprocess_target:src/tools/code_executor.py:193:14:external_target:external:python-inline	src/tools/code_executor.py::external_manifest_target::external:python-inline	subprocess_launch	src/tools/code_executor.py	193	external:python-inline	python_subprocess_target:src/tools/code_executor.py:193:14:external_target:external:python-inline
consumer:python_subprocess_target:src/tools/code_executor.py:239:14:external_target:external:python-inline	src/tools/code_executor.py::external_manifest_target::external:python-inline	subprocess_launch	src/tools/code_executor.py	239	external:python-inline	python_subprocess_target:src/tools/code_executor.py:239:14:external_target:external:python-inline
consumer:python_subprocess_target:src/tools/code_generator.py:231:9:external_target:external:codex	src/tools/code_generator.py::external_manifest_target::external:codex	subprocess_launch	src/tools/code_generator.py	231	external:codex	python_subprocess_target:src/tools/code_generator.py:231:9:external_target:external:codex
consumer:python_subprocess_target:src/tools/code_generator.py:285:9:external_target:external:claude	src/tools/code_generator.py::external_manifest_target::external:claude	subprocess_launch	src/tools/code_generator.py	285	external:claude	python_subprocess_target:src/tools/code_generator.py:285:9:external_target:external:claude
consumer:shell_path:extensions/sa_alpha_picks/install.sh:-:-:shell_script:extensions/sa_alpha_picks/install.sh	extensions/sa_alpha_picks/install.sh::shell_script::extensions/sa_alpha_picks/install.sh	external_manifest	extensions/sa_alpha_picks/install.sh	0	extensions/sa_alpha_picks/install.sh	shell_path:extensions/sa_alpha_picks/install.sh:-:-:shell_script:extensions/sa_alpha_picks/install.sh
consumer:shell_path:extensions/sa_alpha_picks/install_firefox.sh:-:-:shell_script:extensions/sa_alpha_picks/install_firefox.sh	extensions/sa_alpha_picks/install_firefox.sh::shell_script::extensions/sa_alpha_picks/install_firefox.sh	external_manifest	extensions/sa_alpha_picks/install_firefox.sh	0	extensions/sa_alpha_picks/install_firefox.sh	shell_path:extensions/sa_alpha_picks/install_firefox.sh:-:-:shell_script:extensions/sa_alpha_picks/install_firefox.sh
consumer:shell_path:extensions/sa_alpha_picks/native_host_launcher.sh:-:-:shell_script:extensions/sa_alpha_picks/native_host_launcher.sh	extensions/sa_alpha_picks/native_host_launcher.sh::native_host::extensions/sa_alpha_picks/native_host_launcher.sh	external_manifest	extensions/sa_alpha_picks/native_host_launcher.sh	0	extensions/sa_alpha_picks/native_host_launcher.sh	shell_path:extensions/sa_alpha_picks/native_host_launcher.sh:-:-:shell_script:extensions/sa_alpha_picks/native_host_launcher.sh
consumer:shell_path:extensions/sa_alpha_picks/uninstall.sh:-:-:shell_script:extensions/sa_alpha_picks/uninstall.sh	extensions/sa_alpha_picks/uninstall.sh::shell_script::extensions/sa_alpha_picks/uninstall.sh	external_manifest	extensions/sa_alpha_picks/uninstall.sh	0	extensions/sa_alpha_picks/uninstall.sh	shell_path:extensions/sa_alpha_picks/uninstall.sh:-:-:shell_script:extensions/sa_alpha_picks/uninstall.sh
consumer:test_consumer:tests/test_collector_adapters.py:16:1:import:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_collector_adapters.py	16	src.collectors.finnhub_news	test_consumer:tests/test_collector_adapters.py:16:1:import:src.collectors.finnhub_news
consumer:test_consumer:tests/test_collector_adapters.py:17:1:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_collector_adapters.py	17	src.collectors.polygon_news	test_consumer:tests/test_collector_adapters.py:17:1:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_collector_adapters.py:22:5:import:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_collector_adapters.py	22	src.collectors.finnhub_news	test_consumer:tests/test_collector_adapters.py:22:5:import:src.collectors.finnhub_news
consumer:test_consumer:tests/test_collector_adapters.py:23:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_collector_adapters.py	23	src.collectors.polygon_news	test_consumer:tests/test_collector_adapters.py:23:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_collector_load_env.py:26:35:literal_reference:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_collector_load_env.py	26	src.collectors.polygon_news	test_consumer:tests/test_collector_load_env.py:26:35:literal_reference:src.collectors.polygon_news
consumer:test_consumer:tests/test_collector_load_env.py:34:35:literal_reference:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_collector_load_env.py	34	src.collectors.polygon_news	test_consumer:tests/test_collector_load_env.py:34:35:literal_reference:src.collectors.polygon_news
consumer:test_consumer:tests/test_collector_load_env.py:42:35:literal_reference:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_collector_load_env.py	42	src.collectors.polygon_news	test_consumer:tests/test_collector_load_env.py:42:35:literal_reference:src.collectors.polygon_news
consumer:test_consumer:tests/test_collector_load_env.py:52:35:literal_reference:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_collector_load_env.py	52	src.collectors.finnhub_news	test_consumer:tests/test_collector_load_env.py:52:35:literal_reference:src.collectors.finnhub_news
consumer:test_consumer:tests/test_collector_load_env.py:60:35:literal_reference:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_collector_load_env.py	60	src.collectors.finnhub_news	test_consumer:tests/test_collector_load_env.py:60:35:literal_reference:src.collectors.finnhub_news
consumer:test_consumer:tests/test_collector_load_env.py:68:35:literal_reference:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_collector_load_env.py	68	src.collectors.finnhub_news	test_consumer:tests/test_collector_load_env.py:68:35:literal_reference:src.collectors.finnhub_news
consumer:test_consumer:tests/test_compressor_integration.py:597:9:import:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_integration.py	597	src.agents.cli	test_consumer:tests/test_compressor_integration.py:597:9:import:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:1006:9:import:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	1006	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:1006:9:import:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:1010:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	1010	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:1010:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:1013:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	1013	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:1013:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:1042:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	1042	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:1042:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:1053:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	1053	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:1053:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:942:9:import:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	942	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:942:9:import:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:946:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	946	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:946:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:950:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	950	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:950:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:966:9:import:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	966	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:966:9:import:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:970:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	970	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:970:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:973:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	973	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:973:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:986:9:import:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	986	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:986:9:import:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:990:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	990	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:990:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_compressor_layer5.py:993:29:literal_reference:src.agents.cli	src/agents/cli.py::python_script::main	test_import	tests/test_compressor_layer5.py	993	src.agents.cli	test_consumer:tests/test_compressor_layer5.py:993:29:literal_reference:src.agents.cli
consumer:test_consumer:tests/test_daily_update_wrapper.py:120:5:import:src.daily_update	src/daily_update.py::python_script::src/daily_update.py	test_import	tests/test_daily_update_wrapper.py	120	src.daily_update	test_consumer:tests/test_daily_update_wrapper.py:120:5:import:src.daily_update
consumer:test_consumer:tests/test_daily_update_wrapper.py:163:5:import:src.daily_update	src/daily_update.py::python_script::src/daily_update.py	test_import	tests/test_daily_update_wrapper.py	163	src.daily_update	test_consumer:tests/test_daily_update_wrapper.py:163:5:import:src.daily_update
consumer:test_consumer:tests/test_daily_update_wrapper.py:24:11:literal_reference:src.daily_update	src/daily_update.py::python_script::src/daily_update.py	test_import	tests/test_daily_update_wrapper.py	24	src.daily_update	test_consumer:tests/test_daily_update_wrapper.py:24:11:literal_reference:src.daily_update
consumer:test_consumer:tests/test_daily_update_wrapper.py:57:12:subprocess:python-module:src.daily_update	src/daily_update.py::python_script::src/daily_update.py	test_execution	tests/test_daily_update_wrapper.py	57	python-module:src.daily_update	test_consumer:tests/test_daily_update_wrapper.py:57:12:subprocess:python-module:src.daily_update
consumer:test_consumer:tests/test_data_access.py:153:17:subprocess:dynamic:Attribute	tests/test_data_access.py::external_manifest_target::dynamic:Attribute	test_execution	tests/test_data_access.py	153	dynamic:Attribute	test_consumer:tests/test_data_access.py:153:17:subprocess:dynamic:Attribute
consumer:test_consumer:tests/test_data_scheduler.py:1036:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	1036	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:1036:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:1117:9:literal_reference:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	test_import	tests/test_data_scheduler.py	1117	src.news_normalized.ibkr_cli	test_consumer:tests/test_data_scheduler.py:1117:9:literal_reference:src.news_normalized.ibkr_cli
consumer:test_consumer:tests/test_data_scheduler.py:1160:12:literal_reference:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	test_import	tests/test_data_scheduler.py	1160	src.news_normalized.ibkr_cli	test_consumer:tests/test_data_scheduler.py:1160:12:literal_reference:src.news_normalized.ibkr_cli
consumer:test_consumer:tests/test_data_scheduler.py:1201:12:literal_reference:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	test_import	tests/test_data_scheduler.py	1201	src.news_normalized.ibkr_cli	test_consumer:tests/test_data_scheduler.py:1201:12:literal_reference:src.news_normalized.ibkr_cli
consumer:test_consumer:tests/test_data_scheduler.py:1378:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	1378	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:1378:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:1733:5:import:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_data_scheduler.py	1733	src.collectors.finnhub_news	test_consumer:tests/test_data_scheduler.py:1733:5:import:src.collectors.finnhub_news
consumer:test_consumer:tests/test_data_scheduler.py:1883:47:literal_reference:src.prices_runtime	src/prices_runtime.py::python_script::src/prices_runtime.py	test_import	tests/test_data_scheduler.py	1883	src.prices_runtime	test_consumer:tests/test_data_scheduler.py:1883:47:literal_reference:src.prices_runtime
consumer:test_consumer:tests/test_data_scheduler.py:2023:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	2023	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:2023:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:2210:5:import:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	test_import	tests/test_data_scheduler.py	2210	src.news_normalized.ibkr_cli	test_consumer:tests/test_data_scheduler.py:2210:5:import:src.news_normalized.ibkr_cli
consumer:test_consumer:tests/test_data_scheduler.py:2246:5:import:src.prices_runtime	src/prices_runtime.py::python_script::src/prices_runtime.py	test_import	tests/test_data_scheduler.py	2246	src.prices_runtime	test_consumer:tests/test_data_scheduler.py:2246:5:import:src.prices_runtime
consumer:test_consumer:tests/test_data_scheduler.py:2395:5:import:src.news_normalized.ibkr_cli	src/news_normalized/ibkr_cli.py::python_script::src/news_normalized/ibkr_cli.py	test_import	tests/test_data_scheduler.py	2395	src.news_normalized.ibkr_cli	test_consumer:tests/test_data_scheduler.py:2395:5:import:src.news_normalized.ibkr_cli
consumer:test_consumer:tests/test_data_scheduler.py:315:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	315	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:315:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:440:9:literal_reference:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	440	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:440:9:literal_reference:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:484:37:literal_reference:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	484	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:484:37:literal_reference:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:486:37:literal_reference:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_data_scheduler.py	486	src.collectors.finnhub_news	test_consumer:tests/test_data_scheduler.py:486:37:literal_reference:src.collectors.finnhub_news
consumer:test_consumer:tests/test_data_scheduler.py:779:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	779	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:779:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_data_scheduler.py:82:5:import:src.collectors.finnhub_news	src/collectors/finnhub_news.py::python_script::src/collectors/finnhub_news.py	test_import	tests/test_data_scheduler.py	82	src.collectors.finnhub_news	test_consumer:tests/test_data_scheduler.py:82:5:import:src.collectors.finnhub_news
consumer:test_consumer:tests/test_data_scheduler.py:83:5:import:src.collectors.polygon_news	src/collectors/polygon_news.py::python_script::src/collectors/polygon_news.py	test_import	tests/test_data_scheduler.py	83	src.collectors.polygon_news	test_consumer:tests/test_data_scheduler.py:83:5:import:src.collectors.polygon_news
consumer:test_consumer:tests/test_detailed_financials.py:229:9:import:data_sources.financial_metrics_calculator	data_sources/financial_metrics_calculator.py::python_script::data_sources/financial_metrics_calculator.py	test_import	tests/test_detailed_financials.py	229	data_sources.financial_metrics_calculator	test_consumer:tests/test_detailed_financials.py:229:9:import:data_sources.financial_metrics_calculator
consumer:test_consumer:tests/test_detailed_financials.py:571:9:import:data_sources.financial_metrics_calculator	data_sources/financial_metrics_calculator.py::python_script::data_sources/financial_metrics_calculator.py	test_import	tests/test_detailed_financials.py	571	data_sources.financial_metrics_calculator	test_consumer:tests/test_detailed_financials.py:571:9:import:data_sources.financial_metrics_calculator
consumer:test_consumer:tests/test_eir006_retired_data_boundaries.py:34:5:literal_reference:src/agents/cli.py	src/agents/cli.py::python_script::main	test_import	tests/test_eir006_retired_data_boundaries.py	34	src/agents/cli.py	test_consumer:tests/test_eir006_retired_data_boundaries.py:34:5:literal_reference:src/agents/cli.py
